#	Kanji	Reading	Definition	6K #	Jisho
4829	締め切り	しめきり	deadline	3305	Jisho
4830	締め切る	しめきる	close, fix a deadline	3306	Jisho
4831	締まる	しまる	become tight, be firm	3307	Jisho
4832	緩やか	ゆるやか	loose, gentle	5340	Jisho
4833	緩める	ゆるめる	loosen (something) up	5339	Jisho
4834	緩む	ゆるむ	come loose, be off-guard	5342	Jisho
4835	ふわふわ	ふわふわ	soft and fluffy	5518	Jisho
4836	栄える	さかえる	prosper, thrive	3308	Jisho
4837	繁栄	はんえい	prosperity, thriving		Jisho
4838	休養	きゅうよう	rest, recreation	3312	Jisho
4839	教養	きょうよう	culture, education	3310	Jisho
4840	栄養	えいよう	nutrition, nourishment	3309	Jisho
4841	養う	やしなう	raise (children), foster	5343	Jisho
4842	よる	よる	be caused by, be due to	4958	Jisho
4843	豊富	ほうふ	abundant, plentiful	5346	Jisho
4844	富む	とむ	be full of, abound in	5345	Jisho
4845	目茶苦茶	めちゃくちゃ	in a mess, chaotic	5347	Jisho
4846	苦情	くじょう	complaint on actual damage, loss, etc. (formal)	3314	Jisho
4847	苦心	くしん	pains, efforts	3315	Jisho
4848	苦痛	くつう	pain, stress	3317	Jisho
4849	苦しむ	くるしむ	suffer	3313	Jisho
4850	苦しみ	くるしみ	suffering, pain	3316	Jisho
4851	苦しめる	くるしめる	torment (someone), trouble (someone)	3318	Jisho
4852	さびる	さびる	rust, get rusty	3995	Jisho
4853	働き	はたらき	work, function	4657	Jisho
4854	疲れ	つかれ	fatigue, exhaustion	4898	Jisho
4855	労力	ろうりょく	labor, effort	5352	Jisho
4856	労働	ろうどう	labor, work	5350	Jisho
4857	労働者	ろうどうしゃ	laborer, worker	5349	Jisho
4858	過労	かろう	overwork	3322	Jisho
4859	疲労	ひろう	fatigue	5351	Jisho
4860	勤労	きんろう	labor, work	3321	Jisho
4861	苦労	くろう	difficulty, hardship	3320	Jisho
4862	しわ	しわ	wrinkle, ruck	3933	Jisho
4863	つまずく	つまずく	stumble, trip on	5606	Jisho
4864	貧しい	まずしい	poor, impoverished	5353	Jisho
4865	貧乏人	びんぼうにん	poor person	5356	Jisho
4866	乏しい	とぼしい	lacking, short of	5355	Jisho
4867	甘やかす	あまやかす	be indulgent to, spoil	3325	Jisho
4868	甘える	あまえる	depend on, accept someone's kind offer	3324	Jisho
4869	辛い	つらい	hard, tough	5357	Jisho
4870	辛い	からい	harsh, severe	3326	Jisho
4871	たんす	たんす	chest of drawers, wardrobe	5549	Jisho
4872	不幸せ	ふしあわせ	unhappy, unfortunate	5358	Jisho
4873	幸運	こううん	good fortune, good luck	3329	Jisho
4874	幸い	さいわい	fortunately, thankfully	3328	Jisho
4875	幸福	こうふく	happy, fortunate	3330	Jisho
4876	福祉	ふくし	welfare	5359	Jisho
4877	へそ	へそ	belly button	5763	Jisho
4878	砂	すな	sand	3331	Jisho
4879	砂漠	さばく	desert	3332	Jisho
4880	範囲	はんい	range, scope	5213	Jisho
4881	模様	もよう	pattern, design	5361	Jisho
4882	規模	きぼ	scale, scope	1578	Jisho
4883	模範	もはん	role model	5362	Jisho
4884	村	むら	village	4387	Jisho
4885	農家	のうか	farm	5364	Jisho
4886	農村	のうそん	farming village, agricultural community	5365	Jisho
4887	農業	のうぎょう	agriculture	1579	Jisho
4888	農民	のうみん	peasant, farmer	5363	Jisho
4889	よこす	よこす	send, hand over	5908	Jisho
4890	薄暗い	うすぐらい	gloomy, dim	3334	Jisho
4891	薄着	うすぎ	light clothing	3337	Jisho
4892	薄める	うすめる	dilute (something), water down	3335	Jisho
4893	バカらしい	ばからしい	stupid, absurd	5946	Jisho
4894	圧力	あつりょく	pressure	3339	Jisho
4895	気圧	きあつ	atmospheric pressure	3340	Jisho
4896	低気圧	ていきあつ	low pressure, atmospheric depression	5366	Jisho
4897	高気圧	こうきあつ	high atmospheric pressure	3341	Jisho
4898	縮小	しゅくしょう	reduction, cutdown	3342	Jisho
4899	短縮	たんしゅく	reduction, contraction	5368	Jisho
4900	縮める	ちぢめる	reduce (time, size etc.), shorten	5369	Jisho
4901	縮む	ちぢむ	shrink, contract		Jisho
4902	縮まる	ちぢまる	be shortened, be contracted	5372	Jisho
4903	縮み	ちぢみ	shrinkage	5371	Jisho
4904	やたらに	やたらに	frequently, persistently	5990	Jisho
4905	引き伸ばす	ひきのばす	stretch out, enlarge	5375	Jisho
4906	追伸	ついしん	P.S.	5376	Jisho
4907	伸ばす	のばす	stretch (something)	5374	Jisho
4908	デモ	でも	demonstration	4119	Jisho
4909	倍	ばい	double, times	5377	Jisho
4910	乗り越し	のりこし	riding past one's stop	5381	Jisho
4911	乗り越える	のりこえる	overcome, get over	5380	Jisho
4912	乗り越す	のりこす	miss one's station	5382	Jisho
4913	追い越す	おいこす	outrun, overtake	1592	Jisho
4914	越す	こす	go across, pass	3343	Jisho
4915	めいめい	めいめい	each, individually	4831	Jisho
4916	追い抜く	おいぬく	pass, overtake	3345	Jisho
4917	抜く	ぬく	pull (something) out	5384	Jisho
4918	抜ける	ぬける	come out, leave	5383	Jisho
4919	栓抜き	せんぬき	bottle opener	5944	Jisho
4920	上昇	じょうしょう	rise	1593	Jisho
4921	昇る	のぼる	rise	5386	Jisho
4922	ちぎれる	ちぎれる	be torn off, come off	5241	Jisho
4923	膨らむ	ふくらむ	swell, inflate	5387	Jisho
4924	膨れる	ふくれる	expand, grow big	5388	Jisho
4925	名札	なふだ	name tag	5390	Jisho
4926	改札	かいさつ	ticket gate	3347	Jisho
4927	札	さつ	bill, paper money	3346	Jisho
4928	札	ふだ	sign, tag	5389	Jisho
4929	ほこり	ほこり	dust	5448	Jisho
4930	月謝	げっしゃ	monthly fee	3349	Jisho
4931	感謝	かんしゃ	gratitude, thanks	3348	Jisho
4932	反射	はんしゃ	reflection	5393	Jisho
4933	射す	さす	shine on	3350	Jisho
4934	日程	にってい	schedule	5394	Jisho
4935	行程	こうてい	distance, journey	3354	Jisho
4936	程度	ていど	degree, extent	1600	Jisho
4937	過程	かてい	process, course	3351	Jisho
4938	課程	かてい	course, curriculum	3353	Jisho
4939	程	ほど	extent, limit	5395	Jisho
4940	ガイド	がいど	guide	2738	Jisho
4941	女優	じょゆう	actress	3357	Jisho
4942	優勝	ゆうしょう	championship	5396	Jisho
4943	優れる	すぐれる	be superior to, be excellent	3356	Jisho
4944	優秀	ゆうしゅう	excellent, exceptional	5397	Jisho
4945	とがる	とがる	be sharp	5631	Jisho
4946	透明	とうめい	transparent, clear	5399	Jisho
4947	透き通る	すきとおる	become transparent, become clear	3358	Jisho
4948	導入	どうにゅう	introduction, implementation	1603	Jisho
4949	半導体	はんどうたい	semiconductor	5400	Jisho
4950	指導	しどう	guide, instruction	3359	Jisho
4951	導く	みちびく	guide, lead	5401	Jisho
4952	のんき	のんき	easy-going, laid-back	5675	Jisho
4953	有望	ゆうぼう	promising, hopeful	5407	Jisho
4954	待ち望む	まちのぞむ	look forward to, hope for	5409	Jisho
4955	要望	ようぼう	demand, request	5405	Jisho
4956	欲望	よくぼう	desire, craving	5408	Jisho
4957	失望	しつぼう	disappointment, loss of hope	3362	Jisho
4958	希望	きぼう	hope, wish	3360	Jisho
4959	望む	のぞむ	want, hope	5402	Jisho
4960	望み	のぞみ	desire, hope	5406	Jisho
4961	望ましい	のぞましい	desirable, recommended		Jisho
4962	はしご	はしご	ladder	5700	Jisho
4963	意志	いし	will, volition	3363	Jisho
4964	志す	こころざす	aim, pursue	3364	Jisho
4965	ほうき	ほうき	broom	5776	Jisho
4966	努める	つとめる	endeavor, make efforts	5410	Jisho
4967	怒り	いかり	anger, fury	3365	Jisho
4968	独り言	ひとりごと	to talk to oneself	5414	Jisho
4969	独立	どくりつ	independence, self-reliance	5412	Jisho
4970	独特	どくとく	unique, distinct	5413	Jisho
4971	孤独	こどく	solitary, lonely	3654	Jisho
4972	もうかる	もうかる	make a profit, be profitable	5871	Jisho
4973	中身	なかみ	content, interior	5416	Jisho
4974	身近	みぢか	near oneself, close to one	5418	Jisho
4975	身長	しんちょう	stature, height	3370	Jisho
4976	全身	ぜんしん	the whole body	3368	Jisho
4977	心身	しんしん	mind and body	3371	Jisho
4978	受け身	うけみ	being passive	3372	Jisho
4979	身の回り	みのまわり	everyday affair, one's association	5419	Jisho
4980	自身	じしん	self	3366	Jisho
4981	身振り	みぶり	gesture	5421	Jisho
4982	身	み	body, oneself, one's status	5415	Jisho
4983	身なり	みなり	one's appearance, attire	5420	Jisho
4984	レクリエーション	れくりえーしょん	recreation	5921	Jisho
4985	独占	どくせん	monopoly	5422	Jisho
4986	占める	しめる	occupy, hold		Jisho
4987	ろうそく	ろうそく	candle	5927	Jisho
4988	仲人	なこうど	go-between, matchmaker	5429	Jisho
4989	仲間	なかま	comrade, peer	5428	Jisho
4990	仲良く	なかよく	harmoniously, getting along	5424	Jisho
4991	仲直り	なかなおり	reconciliation, making up	5426	Jisho
4992	仲	なか	relationship	5427	Jisho
4993	照明	しょうめい	lighting	3374	Jisho
4994	照らす	てらす	illuminate, shine on	5431	Jisho
4995	照る	てる	shine, blaze	5432	Jisho
4996	にわかに	にわかに	rapidly, at once	5959	Jisho
4997	夫人	ふじん	wife, Mrs.	5433	Jisho
4998	工夫	くふう	contrivance, use of one's ingenuity	3375	Jisho
4999	夫妻	ふさい	husband and wife, Mr. and Mrs.	5435	Jisho
5000	婦人	ふじん	woman, lady	5434	Jisho
5001	産婦人科	さんふじんか	obstetrics and gynecology department	3378	Jisho
5002	主婦	しゅふ	housewife	3376	Jisho
5003	エチケット	えちけっと	etiquette	3543	Jisho
5004	交互	こうご	alternately	3381	Jisho
5005	相互	そうご	mutual, reciprocal	5437	Jisho
5006	お互い	おたがい	each other	3380	Jisho
5007	互い	たがい	each other	5438	Jisho
5008	皆	みな	all, everybody		Jisho
5009	たく	たく	make a fire (stove etc.)		Jisho
5010	我が家	わがや	one's home	5443	Jisho
5011	我が国	わがくに	our country	5441	Jisho
5012	我々	われわれ	we	5440	Jisho
5013	年齢	ねんれい	age	5444	Jisho
5014	高齢	こうれい	advanced age, old age	3382	Jisho
5015	愛情	あいじょう	love, affection	3383	Jisho
5016	可愛がる	かわいがる	love, cherish	3385	Jisho
5017	せい	せい	cause, blame	2024	Jisho
5018	恋人	こいびと	boyfriend or girlfriend	1625	Jisho
5019	初恋	はつこい	first love	5446	Jisho
5020	失恋	しつれん	broken heart	3388	Jisho
5021	恋愛	れんあい	romance, relationship	5445	Jisho
5022	恋	こい	love, romance	3387	Jisho
5023	恋する	こいする	have feelings (for), fall in love	3389	Jisho
5024	ロック	ろっく	rock (music)	4409	Jisho
5025	延長	えんちょう	extension, prolongation	3390	Jisho
5026	引き延ばす	ひきのばす	extend, prolong	5451	Jisho
5027	延期	えんき	postponement, deferment	3391	Jisho
5028	延びる	のびる	extend, be postponed		Jisho
5029	祝う	いわう	celebrate, congratulate	3392	Jisho
5030	祝い	いわい	celebration, congratulation	3393	Jisho
5031	たった	たった	only, merely	4535	Jisho
5032	単純	たんじゅん	simple, uncomplicated	5452	Jisho
5033	純粋	じゅんすい	pure, unmixed	3395	Jisho
5034	笑顔	えがお	smiling face, smile	3397	Jisho
5035	笑い	わらい	laughter, laugh	5456	Jisho
5036	ほほ笑む	ほほえむ	smile	5801	Jisho
5037	大喜び	おおよろこび	great joy	3398	Jisho
5038	喜び	よろこび	joy, delight	5457	Jisho
5039	喜ばす	よろこばす	please, make (someone) happy	5458	Jisho
5040	キリスト	きりすと	Christ	2630	Jisho
5041	恥	はじ	shame, disgrace	5459	Jisho
5042	弁論	べんろん	giving a speech, public speaking	5460	Jisho
5043	保護者	ほごしゃ	guardian, parent	5464	Jisho
5044	保護	ほご	protection, safeguard	5462	Jisho
5045	弁護	べんご	defense	5463	Jisho
5046	あえて	あえて	dare, boldly	2257	Jisho
5047	同士	どうし	of the same kind, each other	5465	Jisho
5048	弁護士	べんごし	lawyer, attorney	5466	Jisho
5049	紳士	しんし	gentleman	3650	Jisho
5050	看病	かんびょう	looking after a sick person	3400	Jisho
5051	看護婦	かんごふ	female nurse	1638	Jisho
5052	看護	かんご	nursing care	3399	Jisho
5053	ハード	はーど	hard	4296	Jisho
5054	否定	ひてい	denial, negation	5468	Jisho
5055	拒否	きょひ	rejection	3644	Jisho
5056	記述	きじゅつ	description	3403	Jisho
5057	述べる	のべる	state, remark	1640	Jisho
5058	裁判所	さいばんしょ	courthouse	3405	Jisho
5059	裁判	さいばん	trial, judgment	3404	Jisho
5060	総裁	そうさい	president, director-general	5469	Jisho
5061	つなぐ	つなぐ	connect (someone, something)	5083	Jisho
5062	訴える	うったえる	sue	1642	Jisho
5063	訴え	うったえ	appeal, accusation	3406	Jisho
5064	迷子	まいご	lost child, lost person	5471	Jisho
5065	迷信	めいしん	superstition	5470	Jisho
5066	区域	くいき	zone, district	3407	Jisho
5067	領域	りょういき	territory, range	5472	Jisho
5068	まし	まし	better, preferable	5070	Jisho
5069	疑問	ぎもん	question, doubt	3409	Jisho
5070	疑う	うたがう	doubt, suspect	3411	Jisho
5071	疑い	うたがい	doubt, suspicion	3408	Jisho
5072	疑わしい	うたがわしい	doubtful, suspicious	3412	Jisho
5073	謎	なぞ	puzzle, mystery	5473	Jisho
5074	なぜか	なぜか	for some reason	5952	Jisho
5075	著書	ちょしょ	one's book, publication	5476	Jisho
5076	著者	ちょしゃ	author, writer	5475	Jisho
5077	著す	あらわす	write (a book)	3414	Jisho
5078	著しい	いちじるしい	remarkable, striking	3413	Jisho
5079	人権	じんけん	human rights	3417	Jisho
5080	権力	けんりょく	power, authority		Jisho
5081	権利	けんり	right, privilege	3415	Jisho
5082	政権	せいけん	political power, regime	1647	Jisho
5083	棄権	きけん	dropping out (of a sports game etc.)	3418	Jisho
5084	のぞく	のぞく	peep, look in	5669	Jisho
5085	侵す	おかす	infringe, violate	3420	Jisho
5086	賞品	しょうひん	prize, award	3423	Jisho
5087	観賞	かんしょう	ornamental	3424	Jisho
5088	賞	しょう	prize, award	3422	Jisho
5089	ノーベル賞	のーべるしょう	Nobel Prize	5478	Jisho
5090	おかげ	おかげ	with the help of, thanks to	3839	Jisho
5091	文化財	ぶんかざい	cultural heritage	5479	Jisho
5092	財産	ざいさん	fortune, asset	3426	Jisho
5093	財政	ざいせい	public finance, financial affairs	3425	Jisho
5094	修正	しゅうせい	correction, revision	3044	Jisho
5095	終了	しゅうりょう	end, termination	3430	Jisho
5096	完了	かんりょう	completion	3431	Jisho
5097	修了	しゅうりょう	completion (of a course of study)	3432	Jisho
5098	プライド	ぷらいど	pride	4932	Jisho
5099	承知	しょうち	consent, acknowledgment	3434	Jisho
5100	承認	しょうにん	approval, recognition	3433	Jisho
5101	納める	おさめる	pay (tax, fee etc.)	3436	Jisho
5102	不得意	ふとくい	not good at, weak	5483	Jisho
5103	所得	しょとく	income, earnings	3438	Jisho
5104	取得	しゅとく	acquisition		Jisho
5105	説得	せっとく	persuasion	3437	Jisho
5106	納得	なっとく	to fully understand and accept	5482	Jisho
5107	得	とく	advantage, gain	5485	Jisho
5108	得する	とくする	profitable, beneficial	5484	Jisho
5109	得る	える	obtain, gain	3439	Jisho
5110	獲得	かくとく	acquisition, earning	3831	Jisho
5111	つまむ	つまむ	snack on	5052	Jisho
5112	めくる	めくる	turn over	5858	Jisho
5113	損害	そんがい	damage, harm	5488	Jisho
5114	損する	そんする	lose, suffer loss	5489	Jisho
5115	損	そん	loss, damage	5487	Jisho
5116	肉体	にくたい	body, flesh and blood	4272	Jisho
5117	日焼け	ひやけ	suntan	5492	Jisho
5118	焼き肉	やきにく	grilled meat, barbecued meat	5494	Jisho
5119	焼きそば	やきそば	pan-fried noodles	5496	Jisho
5120	グラウンド	ぐらうんど	field	2531	Jisho
5121	乾燥	かんそう	drying up, desiccation	3440	Jisho
5122	幹部	かんぶ	executive	3441	Jisho
5123	幹	みき	tree trunk	5497	Jisho
5124	水素	すいそ	hydrogen	3445	Jisho
5125	素早い	すばやい	quick		Jisho
5126	素直	すなお	honest, straightforward	3443	Jisho
5127	酸素	さんそ	oxygen	3442	Jisho
5128	ファックス	ふぁっくす	fax	5745	Jisho
5129	岩	いわ	rock	3448	Jisho
5130	分散	ぶんさん	dispersion		Jisho
5131	解散	かいさん	breakup, dissolution	3451	Jisho
5132	散らかす	ちらかす	make a mess	5503	Jisho
5133	散らかる	ちらかる	be in a mess, lie scattered	5502	Jisho
5134	散る	ちる	scatter, fall	5501	Jisho
5135	散らばる	ちらばる	be scattered	5500	Jisho
5136	ぱっと	ぱっと	suddenly, quickly	5077	Jisho
5137	植木	うえき	garden plant	3455	Jisho
5138	田植え	たうえ	rice planting	5504	Jisho
5139	植民地	しょくみんち	colony	3454	Jisho
5140	植物	しょくぶつ	plant, vegetation	3453	Jisho
5141	植物園	しょくぶつえん	botanical garden	3456	Jisho
5142	植える	うえる	plant	1677	Jisho
5143	パンダ	ぱんだ	panda	5259	Jisho
5144	証拠	しょうこ	proof, evidence	3373	Jisho
5145	大根	だいこん	oriental radish	5507	Jisho
5146	根本	こんぽん	basis, root	3458	Jisho
5147	根拠	こんきょ	grounds, basis	3457	Jisho
5148	根	ね	root	5506	Jisho
5149	羽根	はね	feather	5741	Jisho
5150	にこやか	にこやか	smiling, beaming (face)	4919	Jisho
5151	看板	かんばん	signboard, billboard	3461	Jisho
5152	まな板	まないた	chopping board	5508	Jisho
5153	板	いた	board, plank	3459	Jisho
5154	草木	くさき	plants and trees	3463	Jisho
5155	草花	くさばな	plants and flowers	3462	Jisho
5156	ほうれん草	ほうれんそう	spinach	5509	Jisho
5157	せっかち	せっかち	impatient, hasty	3269	Jisho
5158	木の葉	このは	tree leaves	3466	Jisho
5159	言葉遣い	ことばづかい	wording, language	3464	Jisho
5160	話し言葉	はなしことば	spoken language	5510	Jisho
5161	書き言葉	かきことば	written language	3467	Jisho
5162	落ち葉	おちば	fallen leaves	3465	Jisho
5163	葉っぱ	はっぱ	leaf	5512	Jisho
5164	いじめ	いじめ	bullying	3986	Jisho
5165	呼び出す	よびだす	call, page	5513	Jisho
5166	呼びかける	よびかける	call, urge	5809	Jisho
5167	吸収	きゅうしゅう	absorption, merger	3468	Jisho
5168	吸い込む	すいこむ	inhale, suck in	3471	Jisho
5169	呼吸	こきゅう	breathing, respiration	3470	Jisho
5170	いやらしい	いやらしい	lewd, nasty	3344	Jisho
5171	普及	ふきゅう	spread, diffusion	1688	Jisho
5172	及ぶ	およぶ	reach, come up to	3472	Jisho
5173	取り扱い	とりあつかい	handling, dealing with	5515	Jisho
5174	取り扱う	とりあつかう	handle, sell	5514	Jisho
5175	扱う	あつかう	handle, deal with	3473	Jisho
5176	中級	ちゅうきゅう	middle-class, intermediate	5517	Jisho
5177	上級	じょうきゅう	higher grade, advanced class	3476	Jisho
5178	高級	こうきゅう	high-ranking, high-class	3474	Jisho
5179	初級	しょきゅう	beginner class, elementary level	3478	Jisho
5180	同級生	どうきゅうせい	classmate	5516	Jisho
5181	級	きゅう	grade, class	3475	Jisho
5182	いやいや	いやいや	reluctantly, grudgingly	3386	Jisho
5183	腹	はら	belly	5519	Jisho
5184	腹いっぱい	はらいっぱい	full stomach	5520	Jisho
5185	つくづく	つくづく	truly, deeply	4642	Jisho
5186	肺	はい	lung	5521	Jisho
5187	出血	しゅっけつ	bleeding	3480	Jisho
5188	血管	けっかん	blood vessel	3479	Jisho
5189	液体	えきたい	liquid, fluid	3481	Jisho
5190	血液	けつえき	blood (formal)	3482	Jisho
5191	液	えき	liquid, fluid	3483	Jisho
5192	ごまかす	ごまかす	deceive, gloss over	2680	Jisho
5193	溶ける	とける	dissolve, melt	5522	Jisho
5194	溶かす	とかす	melt (something)	5523	Jisho
5195	貿易	ぼうえき	(export and import) trade	1489	Jisho
5196	容器	ようき	container	5526	Jisho
5197	容易	ようい	easy, simple	5525	Jisho
5198	滑らか	なめらか	smooth, glassy	5527	Jisho
5199	むしろ	むしろ	rather	4037	Jisho
5200	骨折	こっせつ	breaking a bone	3487	Jisho
5201	健全	けんぜん	healthy, sound	3488	Jisho
5202	保健	ほけん	preservation of health	5529	Jisho
5203	診察	しんさつ	medical examination	3491	Jisho
5204	診断	しんだん	diagnosis	3490	Jisho
5205	診る	みる	examine (doctor)	5531	Jisho
5206	いかに	いかに	how, in what way	2099	Jisho
5207	医学	いがく	medical science, medicine	2765	Jisho
5208	医療	いりょう	medical service, healthcare	3492	Jisho
5209	治療	ちりょう	medical treatment	5532	Jisho
5210	中毒	ちゅうどく	poisoning, addiction	5534	Jisho
5211	気の毒	きのどく	pitiful, poor	3494	Jisho
5212	有毒	ゆうどく	poisonous, toxic		Jisho
5213	消毒	しょうどく	disinfection, sterilization	3495	Jisho
5214	毒	どく	poison, harm	5533	Jisho
5215	もたらす	もたらす	bring about, lead to	4056	Jisho
5216	ばい菌	ばいきん	bacterium, germ	5536	Jisho
5217	清書	せいしょ	clean copy, final copy	3497	Jisho
5218	不潔	ふけつ	dirty, filthy	5538	Jisho
5219	清潔	せいけつ	cleanliness, neatness	3498	Jisho
5220	ミス	みす	mistake	4390	Jisho
5221	監督	かんとく	supervisor, film director	3499	Jisho
5222	描く	えがく	depict, draw	3501	Jisho
5223	再開	さいかい	reopening, resumption	3504	Jisho
5224	再生	さいせい	playback	3505	Jisho
5225	編集	へんしゅう	editing	5539	Jisho
5226	編む	あむ	knit	3507	Jisho
5227	開放	かいほう	open (to the public)	3509	Jisho
5228	解放	かいほう	release, setting free	3508	Jisho
5229	放射能	ほうしゃのう	radioactivity		Jisho
5230	追放	ついほう	banishment, deportation	5540	Jisho
5231	放る	ほうる	fling, throw	5544	Jisho
5232	放す	はなす	release, free	5542	Jisho
5233	あらかじめ	あらかじめ	in advance	2224	Jisho
5234	近視	きんし	near-sightedness, short-sightedness	3513	Jisho
5235	無視	むし	ignoring, disregarding	5545	Jisho
5236	重視	じゅうし	importance, value	3511	Jisho
5237	視点	してん	viewpoint, perspective	3512	Jisho
5238	どうやら	どうやら	looks like, apparently	4428	Jisho
5239	衣食住	いしょくじゅう	clothing and food and housing	3517	Jisho
5240	衣料	いりょう	clothing material	3516	Jisho
5241	衣類	いるい	clothes (category)	3514	Jisho
5242	衣服	いふく	clothes	3515	Jisho
5243	もはや	もはや	already, no longer	4195	Jisho
5244	服装	ふくそう	attire, way of dressing	5546	Jisho
5245	装置	そうち	equipment, device	1710	Jisho
5246	振り仮名	ふりがな	reading aid in kana characters	5547	Jisho
5247	仮名遣い	かなづかい	kana orthography, use of kana	3522	Jisho
5248	送り仮名	おくりがな	kana suffix	1713	Jisho
5249	仮定	かてい	assumption, supposition	3520	Jisho
5250	仮に	かりに	supposing that, even if	3519	Jisho
5251	仮	かり	temporary state	3521	Jisho
5252	カット	かっと	cut	2373	Jisho
5253	銅	どう	copper	5548	Jisho
5254	出演	しゅつえん	appearance (on stage, TV etc.)	3526	Jisho
5255	演説	えんぜつ	speech, address	3523	Jisho
5256	公演	こうえん	public performance	3524	Jisho
5257	演じる	えんじる	perform, play	3525	Jisho
5258	演奏	えんそう	musical performance	3957	Jisho
5259	ダウン	だうん	down, malfunction	4510	Jisho
5260	劇場	げきじょう	theater	3529	Jisho
5261	喜劇	きげき	comedy	3531	Jisho
5262	演劇	えんげき	drama, play	3530	Jisho
5263	劇	げき	drama, play	3528	Jisho
5264	ジャズ	じゃず	jazz	2663	Jisho
5265	悲劇	ひげき	tragedy	5550	Jisho
5266	悲しみ	かなしみ	grief, sadness	3532	Jisho
5267	団体	だんたい	group, organization	5551	Jisho
5268	団地	だんち	housing estate, housing complex	5552	Jisho
5269	集団	しゅうだん	group, mass	3533	Jisho
5270	固体	こたい	solid, solid matter	3538	Jisho
5271	固有	こゆう	indigenousness, inherence	3539	Jisho
5272	固定	こてい	fixing, stability	3534	Jisho
5273	固まる	かたまる	harden, solidify	3537	Jisho
5274	固める	かためる	make (something) firm	3536	Jisho
5275	まして	まして	much more	4623	Jisho
5276	博士	はかせ	expert, master	5555	Jisho
5277	博士	はくし	Ph.D.	5554	Jisho
5278	展開	てんかい	development, storyline (plot)	5557	Jisho
5279	発展	はってん	development, expansion	5558	Jisho
5280	展覧会	てんらんかい	exhibition	5840	Jisho
5281	おしまい	おしまい	end	3891	Jisho
5282	開催	かいさい	holding (of an event), opening	1723	Jisho
5283	主催	しゅさい	sponsorship, host	3540	Jisho
5284	催し	もよおし	event	5560	Jisho
5285	催す	もよおす	feel, experience	5559	Jisho
5286	いかにも	いかにも	indeed, as if	2315	Jisho
5287	催促	さいそく	reminding, urging	3542	Jisho
5288	促す	うながす	encourage, urge	3541	Jisho
5289	辞任	じにん	resignation	2984	Jisho
5290	百科事典	ひゃっかじてん	encyclopedia	5564	Jisho
5291	古典	こてん	classics	3544	Jisho
5292	典型	てんけい	model, typical	5563	Jisho
5293	典型的	てんけいてき	typical	5561	Jisho
5294	辞典	じてん	dictionary	3545	Jisho
5295	リード	りーど	the lead, taking a lead	4333	Jisho
5296	特殊	とくしゅ	special, unique	5565	Jisho
5297	殊に	ことに	especially	3546	Jisho
5298	特徴	とくちょう	distinctive feature, characteristic	1724	Jisho
5299	象徴	しょうちょう	symbol, icon	3547	Jisho
5300	微か	かすか	faint, dim	3548	Jisho
5301	微妙	びみょう	subtle, delicate	5566	Jisho
5302	つぶやく	つぶやく	mutter, murmur		Jisho
5303	免税	めんぜい	tax exemption	5567	Jisho
5304	許可	きょか	permission, approval	3550	Jisho
5305	免許	めんきょ	license, qualification	5569	Jisho
5306	訓読み	くんよみ	Japanese reading	3553	Jisho
5307	訓練	くんれん	training, drill	3551	Jisho
5308	訓	くん	Japanese reading of kanji	3554	Jisho
5309	オーバー	おーばー	exaggerated, overly done	2763	Jisho
5310	名詞	めいし	noun	5571	Jisho
5311	代名詞	だいめいし	pronoun	5573	Jisho
5312	動詞	どうし	verb	5570	Jisho
5313	形容詞	けいようし	adjective	3556	Jisho
5314	助詞	じょし	particle	3555	Jisho
5315	副詞	ふくし	adverb	5572	Jisho
5316	つながる	つながる	be connected, be linked	5574	Jisho
5317	上司	じょうし	boss	3557	Jisho
5318	司会	しかい	master of ceremonies, host	3558	Jisho
5319	休講	きゅうこう	cancellation of a lecture	3563	Jisho
5320	講義	こうぎ	lecture	3562	Jisho
5321	講演	こうえん	lecture	3561	Jisho
5322	講堂	こうどう	lecture hall, auditorium	3898	Jisho
5323	よほど	よほど	very, by far	4478	Jisho
5324	師走	しわす	December	3567	Jisho
5325	技師	ぎし	engineer, technician	3566	Jisho
5326	医師	いし	doctor, physician	3564	Jisho
5327	講師	こうし	lecturer, instructor	3565	Jisho
5328	手伝い	てつだい	help, assistance	5578	Jisho
5329	お手伝い	おてつだい	help, assistance	3569	Jisho
5330	伝説	でんせつ	legend	5577	Jisho
5331	伝統	でんとう	tradition	5575	Jisho
5332	伝染	でんせん	contagion, infection	5580	Jisho
5333	伝わる	つたわる	be transmitted, come from	5576	Jisho
5334	宣伝	せんでん	publicity, advertisement	5838	Jisho
5335	きっちり	きっちり	exactly, precisely	3195	Jisho
5336	小鳥	ことり	small bird	3570	Jisho
5337	焼き鳥	やきとり	skewered chicken	5582	Jisho
5338	おまけ	おまけ	free gift, discount	3236	Jisho
5339	悲鳴	ひめい	shriek, scream (caused by surprise, pain, etc.)	5584	Jisho
5340	鳴らす	ならす	make a sound with (something)	5583	Jisho
5341	泣き顔	なきがお	crying face	5454	Jisho
5342	大声	おおごえ	loud voice	3571	Jisho
5343	話し声	はなしごえ	talking voice	5588	Jisho
5344	歌声	うたごえ	singing voice	3572	Jisho
5345	泣き声	なきごえ	tearful voice, sound of crying	5586	Jisho
5346	笑い声	わらいごえ	laughter	5585	Jisho
5347	ゆとり	ゆとり	room, leeway	4598	Jisho
